Партнер,Артикул,Период,forecast_h1,forecast_h3,forecast_h6
Чудо Острів,004914I,2026-02,0.07995462749160656,0.23986388247481968,0.47972776494963937
Чудо Острів,004915I,2026-02,0.0,0.0,0.0
Чудо Острів,005053I,2026-02,0.0,0.0,0.0
Чудо Острів,005058,2026-02,6.07039687369152,18.211190621074557,36.422381242149115
Чудо Острів,005059I,2026-02,0.06393647536830278,0.19180942610490836,0.38361885220981673
Чудо Острів,005060I,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,005151I,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,005209,2026-02,15.05604062163188,45.16812186489564,90.33624372979128
Чудо Острів,005232I,2026-02,0.0,0.0,0.0
Чудо Острів,005233I,2026-02,0.0,0.0,0.0
Чудо Острів,005362I,2026-02,1.7758650738569455,5.327595221570837,10.655190443141674
Чудо Острів,005364,2026-02,3.0395187177560192,9.118556153268058,18.237112306536115
Чудо Острів,005373,2026-02,6.220325546431482,18.660976639294446,37.32195327858889
Чудо Острів,005378I,2026-02,0.020389342261490657,0.061168026784471974,0.12233605356894395
Чудо Острів,205040_I,2026-02,0.0,0.0,0.0
Чудо Острів,205041_I,2026-02,0.0,0.0,0.0
Чудо Острів,205052,2026-02,0.0,0.0,0.0
Чудо Острів,206105I,2026-02,1.7758650738569455,5.327595221570837,10.655190443141674
Чудо Острів,206301I,2026-02,1.529106132452261,4.587318397356783,9.174636794713566
Чудо Острів,206688I,2026-02,0.8294803512770846,2.488441053831254,4.976882107662508
Чудо Острів,206711,2026-02,0.0,0.0,0.0
Чудо Острів,206893I,2026-02,0.7677773312789093,2.303331993836728,4.606663987673456
Чудо Острів,206942I,2026-02,0.0,0.0,0.0
Чудо Острів,212011,2026-02,0.0,0.0,0.0
Чудо Острів,212017I,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,216184I,2026-02,0.0,0.0,0.0
Чудо Острів,216216I,2026-02,0.8252652765416549,2.475795829624965,4.95159165924993
Чудо Острів,216246I,2026-02,0.0,0.0,0.0
Чудо Острів,216265I,2026-02,0.0,0.0,0.0
Чудо Острів,216267I,2026-02,0.8294803512770846,2.488441053831254,4.976882107662508
Чудо Острів,216271I,2026-02,1.529106132452261,4.587318397356783,9.174636794713566
Чудо Острів,216273,2026-02,0.0,0.0,0.0
Чудо Острів,216274I,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,216276,2026-02,0.809882799235337,2.429648397706011,4.859296795412022
Чудо Острів,216278,2026-02,0.0,0.0,0.0
Чудо Острів,216279I,2026-02,1.036955636851542,3.110866910554626,6.221733821109252
Чудо Острів,216287I,2026-02,0.0,0.0,0.0
Чудо Острів,216289I,2026-02,1.532529416967948,4.5975882509038435,9.195176501807687
Чудо Острів,216314_I,2026-02,1.7758650738569455,5.327595221570837,10.655190443141674
Чудо Острів,216318I,2026-02,0.0,0.0,0.0
Чудо Острів,216320I,2026-02,0.06393647536830278,0.19180942610490836,0.38361885220981673
Чудо Острів,216323I,2026-02,0.0,0.0,0.0
Чудо Острів,216328I,2026-02,0.0,0.0,0.0
Чудо Острів,216429I,2026-02,1.032740562116112,3.098221686348336,6.196443372696672
Чудо Острів,216478I,2026-02,0.0,0.0,0.0
Чудо Острів,216479I,2026-02,0.0,0.0,0.0
Чудо Острів,216560I,2026-02,0.0,0.0,0.0
Чудо Острів,216569,2026-02,1.0173580848097945,3.0520742544293835,6.104148508858767
Чудо Острів,216570I,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,216571,2026-02,0.7663356661285249,2.2990069983855745,4.598013996771149
Чудо Острів,227018I,2026-02,0.07995462749160656,0.23986388247481968,0.47972776494963937
Чудо Острів,302021,2026-02,0.42306734884194414,1.2692020465258325,2.538404093051665
Чудо Острів,302032,2026-02,0.0,0.0,0.0
Чудо Острів,302035,2026-02,0.9738109517029825,2.9214328551089475,5.842865710217895
Чудо Острів,304889I,2026-02,0.020389342261490657,0.061168026784471974,0.12233605356894395
Чудо Острів,304890I,2026-02,1.036955636851542,3.110866910554626,6.221733821109252
Чудо Острів,304893I,2026-02,0.0,0.0,0.0
Чудо Острів,305031,2026-02,1.5095085804105133,4.52852574123154,9.05705148246308
Чудо Острів,305048I,2026-02,0.06393647536830278,0.19180942610490836,0.38361885220981673
Чудо Острів,305076I,2026-02,0.0,0.0,0.0
Чудо Острів,305079,2026-02,1.2127495289313377,3.6382485867940133,7.276497173588027
Чудо Острів,305087,2026-02,0.40820121963509526,1.2246036589052858,2.4492073178105715
Чудо Острів,305093,2026-02,0.0,0.0,0.0
Чудо Острів,305093m,2026-02,0.0,0.0,0.0
Чудо Острів,305100,2026-02,0.0,0.0,0.0
Чудо Острів,305101,2026-02,0.0,0.0,0.0
Чудо Острів,305102,2026-02,0.0,0.0,0.0
Чудо Острів,305108,2026-02,0.0,0.0,0.0
Чудо Острів,305109,2026-02,0.0,0.0,0.0
Чудо Острів,305110,2026-02,0.0,0.0,0.0
Чудо Острів,305111,2026-02,0.0,0.0,0.0
Чудо Острів,305112,2026-02,0.0,0.0,0.0
Чудо Острів,305113,2026-02,0.0,0.0,0.0
Чудо Острів,305114,2026-02,0.0,0.0,0.0
Чудо Острів,305115,2026-02,0.0,0.0,0.0
Чудо Острів,305116,2026-02,0.0,0.0,0.0
Чудо Острів,305174,2026-02,0.0,0.0,0.0
Чудо Острів,305192,2026-02,0.0,0.0,0.0
Чудо Острів,305194,2026-02,0.0007917902197429855,0.0023753706592289565,0.004750741318457913
Чудо Острів,305195,2026-02,0.20826707579420056,0.6248012273826017,1.2496024547652034
Чудо Острів,305211,2026-02,0.0,0.0,0.0
Чудо Острів,305221,2026-02,0.058413262313660994,0.17523978694098297,0.35047957388196593
Чудо Острів,305225,2026-02,0.0,0.0,0.0
Чудо Острів,306161I,2026-02,1.9442802678007247,5.832840803402174,11.665681606804348
Чудо Острів,306307I,2026-02,0.06314468514855981,0.18943405544567943,0.37886811089135886
Чудо Острів,306588I,2026-02,0.0,0.0,0.0
Чудо Острів,306606,2026-02,0.04354713310681213,0.1306413993204364,0.2612827986408728
Чудо Острів,306832,2026-02,0.04433892332655512,0.13301676997966536,0.2660335399593307
Чудо Острів,306912I,2026-02,1.2617984683531296,3.785395405059389,7.570790810118778
Чудо Острів,307015,2026-02,0.0,0.0,0.0
Чудо Острів,307038,2026-02,0.0,0.0,0.0
Чудо Острів,310231,2026-02,0.0,0.0,0.0
Чудо Острів,310247I,2026-02,0.0,0.0,0.0
Чудо Острів,313000I,2026-02,0.0,0.0,0.0
Чудо Острів,313008I,2026-02,0.0,0.0,0.0
Чудо Острів,313021I,2026-02,0.0,0.0,0.0
Чудо Острів,313037,2026-02,0.0,0.0,0.0
Чудо Острів,315023,2026-02,0.0,0.0,0.0
Чудо Острів,315058,2026-02,0.04354713310681213,0.1306413993204364,0.2612827986408728
Чудо Острів,315068,2026-02,0.0,0.0,0.0
Чудо Острів,315069I,2026-02,0.0,0.0,0.0
Чудо Острів,315072I,2026-02,0.0,0.0,0.0
Чудо Острів,315092,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,315093I,2026-02,0.04354713310681213,0.1306413993204364,0.2612827986408728
Чудо Острів,315107,2026-02,0.0,0.0,0.0
Чудо Острів,315127,2026-02,0.0,0.0,0.0
Чудо Острів,315132,2026-02,0.0,0.0,0.0
Чудо Острів,315133,2026-02,0.0,0.0,0.0
Чудо Острів,315134,2026-02,0.0,0.0,0.0
Чудо Острів,315178,2026-02,0.0,0.0,0.0
Чудо Острів,315193,2026-02,0.0,0.0,0.0
Чудо Острів,315201,2026-02,0.6057335806590126,1.8172007419770377,3.6344014839540755
Чудо Острів,315206,2026-02,0.0,0.0,0.0
Чудо Острів,315213,2026-02,0.0,0.0,0.0
Чудо Острів,315214,2026-02,0.07995462749160656,0.23986388247481968,0.47972776494963937
Чудо Острів,315238,2026-02,0.9695958769675528,2.9087876309026583,5.817575261805317
Чудо Острів,315259,2026-02,0.6091568651746992,1.8274705955240977,3.6549411910481955
Чудо Острів,315260,2026-02,0.0,0.0,0.0
Чудо Острів,315280,2026-02,0.872021809499127,2.616065428497381,5.232130856994762
Чудо Острів,315281,2026-02,0.872021809499127,2.616065428497381,5.232130856994762
Чудо Острів,315319,2026-02,0.20747528557445757,0.6224258567233727,1.2448517134467454
Чудо Острів,315364,2026-02,0.0,0.0,0.0
Чудо Острів,316051I,2026-02,0.4270069814571,1.2810209443712999,2.5620418887425997
Чудо Острів,316139I,2026-02,0.0,0.0,0.0
Чудо Острів,316188I,2026-02,0.8252652765416549,2.475795829624965,4.95159165924993
Чудо Острів,316196,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,316245I,2026-02,0.0,0.0,0.0
Чудо Острів,316258I,2026-02,0.0,0.0,0.0
Чудо Острів,316259,2026-02,0.36465408652828313,1.0939622595848495,2.187924519169699
Чудо Острів,316329,2026-02,1.5095085804105133,4.52852574123154,9.05705148246308
Чудо Острів,316497,2026-02,0.0,0.0,0.0
Чудо Острів,316564,2026-02,0.0,0.0,0.0
Чудо Острів,316577,2026-02,0.0,0.0,0.0
Чудо Острів,316614I,2026-02,0.0,0.0,0.0
Чудо Острів,316638,2026-02,0.0,0.0,0.0
Чудо Острів,316651,2026-02,0.0,0.0,0.0
Чудо Острів,316665,2026-02,0.0,0.0,0.0
Чудо Острів,316745I,2026-02,0.39825829508455496,1.1947748852536648,2.3895497705073296
Чудо Острів,5058,2026-02,0.0,0.0,0.0
Чудо Острів,5209,2026-02,0.0,0.0,0.0
Чудо Острів,5364,2026-02,0.0,0.0,0.0
Чудо Острів,5373,2026-02,0.0,0.0,0.0
Чудо Острів,C044h,2026-02,0.0,0.0,0.0
Чудо Острів,C094h,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,DD03765,2026-02,0.0,0.0,0.0
Чудо Острів,DD03766,2026-02,0.0,0.0,0.0
Чудо Острів,DD03767,2026-02,0.0,0.0,0.0
Чудо Острів,DD03768,2026-02,0.0,0.0,0.0
Чудо Острів,DD04670,2026-02,0.9466141551860532,2.8398424655581596,5.679684931116319
Чудо Острів,DD04671,2026-02,0.9466141551860532,2.8398424655581596,5.679684931116319
Чудо Острів,DD04673,2026-02,0.0,0.0,0.0
Чудо Острів,DD04681,2026-02,0.0,0.0,0.0
Чудо Острів,DD04717,2026-02,0.0,0.0,0.0
Чудо Острів,DD04725,2026-02,0.0,0.0,0.0
Чудо Острів,DD04727,2026-02,0.0,0.0,0.0
Чудо Острів,DD04728,2026-02,0.0,0.0,0.0
Чудо Острів,DD04804,2026-02,0.0,0.0,0.0
Чудо Острів,DD04805,2026-02,0.6430791948969685,1.9292375846909056,3.858475169381811
Чудо Острів,DD04809,2026-02,0.0,0.0,0.0
Чудо Острів,DJ00025,2026-02,0.0,0.0,0.0
Чудо Острів,DJ00026,2026-02,0.0,0.0,0.0
Чудо Острів,DJ00070,2026-02,0.0,0.0,0.0
Чудо Острів,DJ00086,2026-02,0.6719130847598619,2.015739254279586,4.031478508559172
Чудо Острів,DJ00819,2026-02,0.0,0.0,0.0
Чудо Острів,DJ01698,2026-02,0.0,0.0,0.0
Чудо Острів,DJ03085,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05092,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05096,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05098,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05099,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05104,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05108,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05117,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05120,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05123,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05136,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05145,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05153,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05161,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05180,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05208,2026-02,0.0,0.0,0.0
Чудо Острів,DJ05218,2026-02,0.0,0.0,0.0
Чудо Острів,DJ06433,2026-02,0.0,0.0,0.0
Чудо Острів,DJ07112,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ07114,2026-02,0.0,0.0,0.0
Чудо Острів,DJ07161,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ07162,2026-02,0.6430791948969685,1.9292375846909056,3.858475169381811
Чудо Острів,DJ07918,2026-02,0.0,0.0,0.0
Чудо Острів,DJ07922,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08120,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08132,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08151,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ08157,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08158,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08162,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08164,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08166,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08186,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08192,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08193,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08194,2026-02,0.5398409747647599,1.6195229242942797,3.2390458485885594
Чудо Острів,DJ08195,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08196,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08266,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08404,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08417,2026-02,0.6884508350817569,2.0653525052452704,4.130705010490541
Чудо Острів,DJ08443,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08451,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08454,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08463,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08464,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08477,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08510,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08533,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08538,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08542,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08550,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08557,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08571,2026-02,0.6430791948969685,1.9292375846909056,3.858475169381811
Чудо Острів,DJ08590,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08595,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08664,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08797,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08841,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08842,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ08870,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08871,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08897,2026-02,0.6719130847598619,2.015739254279586,4.031478508559172
Чудо Острів,DJ08931,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08932,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08934,2026-02,0.0,0.0,0.0
Чудо Острів,DJ08982,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09015,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09057,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09064,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09066,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09074,2026-02,0.5763695071521548,1.7291085214564645,3.458217042912929
Чудо Острів,DJ09108,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09230,2026-02,0.684820847432603,2.054462542297809,4.108925084595618
Чудо Острів,DJ09231,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09272,2026-02,1.6313523885040775,4.8940571655122325,9.788114331024465
Чудо Острів,DJ09292,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ09293,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09330,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ09331,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09332,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09380,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09381,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09425,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09428,2026-02,0.684820847432603,2.054462542297809,4.108925084595618
Чудо Острів,DJ09507,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09508,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09524,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09525,2026-02,0.684820847432603,2.054462542297809,4.108925084595618
Чудо Острів,DJ09575,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09579,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09584,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09585,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09586,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09587,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09590,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09591,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09596,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09615,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09683,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09684,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ09699,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09750,2026-02,0.6430791948969685,1.9292375846909056,3.858475169381811
Чудо Острів,DJ09807,2026-02,0.5346278546165204,1.6038835638495612,3.2077671276991224
Чудо Острів,DJ09808,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09810,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ09838,2026-02,0.6301714322242274,1.8905142966726824,3.781028593345365
Чудо Острів,DJ09839,2026-02,0.1511489815555152,0.4534469446665456,0.9068938893330912
Чудо Острів,DJ09863,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09864,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09867,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09868,2026-02,0.0,0.0,0.0
Чудо Острів,DJ09871,2026-02,0.0,0.0,0.0
Чудо Острів,DS0976h,2026-02,2.346929754373157,7.040789263119471,14.081578526238943
Чудо Острів,DS0977h,2026-02,0.0,0.0,0.0
Чудо Острів,DS0978h,2026-02,0.06393647536830278,0.19180942610490836,0.38361885220981673
Чудо Острів,DS0980h,2026-02,0.36465408652828313,1.0939622595848495,2.187924519169699
Чудо Острів,DS0981h,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,DS0990h,2026-02,0.39825829508455496,1.1947748852536648,2.3895497705073296
Чудо Острів,DS1009h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1010h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1011h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1012h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1013h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1030h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1051h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1052h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1053h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1054h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1057h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1058h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1059h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1079h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1080h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1083h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1086h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1088h,2026-02,1.0210838327599236,3.063251498279771,6.126502996559542
Чудо Острів,DS1097h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1098h,2026-02,0.0,0.0,0.0
Чудо Острів,DS1175h,2026-02,0.5398409747647599,1.6195229242942797,3.2390458485885594
Чудо Острів,DS1177h,2026-02,0.5398409747647599,1.6195229242942797,3.2390458485885594
Чудо Острів,DS1181h,2026-02,0.6719130847598619,2.015739254279586,4.031478508559172
Чудо Острів,L523h,2026-02,1.9442802678007247,5.832840803402174,11.665681606804348
Чудо Острів,L525h,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,L532h,2026-02,0.41885227410651443,1.2565568223195434,2.5131136446390867
Чудо Острів,L534h,2026-02,0.852492522063697,2.557477566191091,5.114955132382182
Чудо Острів,L537h,2026-02,0.20747528557445757,0.6224258567233727,1.2448517134467454
Чудо Острів,L538h,2026-02,1.7874194988884484,5.362258496665345,10.72451699333069
Чудо Острів,L540h,2026-02,0.6091568651746992,1.8274705955240977,3.6549411910481955
Чудо Острів,MC253h,2026-02,0.872021809499127,2.616065428497381,5.232130856994762
Чудо Острів,MC254h,2026-02,0.813608547185466,2.440825641556398,4.881651283112796
Чудо Острів,MC255h,2026-02,1.2366758960274102,3.7100276880822305,7.420055376164461
Чудо Острів,MC256h,2026-02,0.0,0.0,0.0
Чудо Острів,MC260h,2026-02,0.0,0.0,0.0
Чудо Острів,MC267h,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,MC269h,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
Чудо Острів,P865h,2026-02,0.05498997779797427,0.16496993339392282,0.32993986678784565
Чудо Острів,P866h,2026-02,0.813608547185466,2.440825641556398,4.881651283112796
Чудо Острів,P867h,2026-02,0.0,0.0,0.0
Чудо Острів,S3007h,2026-02,0.0,0.0,0.0
Чудо Острів,T4005h,2026-02,0.0,0.0,0.0
Чудо Острів,T4008h,2026-02,0.06393647536830278,0.19180942610490836,0.38361885220981673
Чудо Острів,T4011h,2026-02,0.0,0.0,0.0
Чудо Острів,T4017h,2026-02,0.06314468514855981,0.18943405544567943,0.37886811089135886
Чудо Острів,T4018h,2026-02,1.529106132452261,4.587318397356783,9.174636794713566
Чудо Острів,T4019h,2026-02,0.06314468514855981,0.18943405544567943,0.37886811089135886
Чудо Острів,T4039h,2026-02,0.0,0.0,0.0
Чудо Острів,W3300h,2026-02,0.852492522063697,2.557477566191091,5.114955132382182
Чудо Острів,W3301h,2026-02,0.852492522063697,2.557477566191091,5.114955132382182
Чудо Острів,W3302h,2026-02,0.852492522063697,2.557477566191091,5.114955132382182
Чудо Острів,W3303h,2026-02,0.6057335806590126,1.8172007419770377,3.6344014839540755
Чух Чух,004373I,2026-02,0.0,0.0,0.0
Чух Чух,004627I,2026-02,0.0,0.0,0.0
Чух Чух,004854I,2026-02,0.0,0.0,0.0
Чух Чух,004896I,2026-02,0.0,0.0,0.0
Чух Чух,004909I,2026-02,0.0,0.0,0.0
Чух Чух,004914I,2026-02,0.0,0.0,0.0
Чух Чух,004915I,2026-02,0.0,0.0,0.0
Чух Чух,005202I,2026-02,0.0,0.0,0.0
Чух Чух,005218I,2026-02,0.0,0.0,0.0
Чух Чух,005362I,2026-02,0.0,0.0,0.0
Чух Чух,005378I,2026-02,0.0,0.0,0.0
Чух Чух,205033I,2026-02,0.0,0.0,0.0
Чух Чух,205040I,2026-02,0.0,0.0,0.0
Чух Чух,205041I,2026-02,0.0,0.0,0.0
Чух Чух,206105I,2026-02,0.0,0.0,0.0
Чух Чух,206301I,2026-02,0.0,0.0,0.0
Чух Чух,206688I,2026-02,0.0,0.0,0.0
Чух Чух,206942I,2026-02,0.0,0.0,0.0
Чух Чух,212017I,2026-02,0.0,0.0,0.0
Чух Чух,212019I,2026-02,0.0,0.0,0.0
Чух Чух,216184I,2026-02,0.0,0.0,0.0
Чух Чух,216185I,2026-02,0.0,0.0,0.0
Чух Чух,216216I,2026-02,0.0,0.0,0.0
Чух Чух,216246I,2026-02,0.0,0.0,0.0
Чух Чух,216265I,2026-02,0.0,0.0,0.0
Чух Чух,216267I,2026-02,0.0,0.0,0.0
Чух Чух,216274I,2026-02,0.0,0.0,0.0
Чух Чух,216279I,2026-02,0.0,0.0,0.0
Чух Чух,216287I,2026-02,0.0,0.0,0.0
Чух Чух,216289I,2026-02,0.0,0.0,0.0
Чух Чух,216314I,2026-02,0.0,0.0,0.0
Чух Чух,216322I,2026-02,0.0,0.0,0.0
Чух Чух,216323I,2026-02,0.0,0.0,0.0
Чух Чух,216325I,2026-02,0.0,0.0,0.0
Чух Чух,216328I,2026-02,0.0,0.0,0.0
Чух Чух,216428I,2026-02,0.0,0.0,0.0
Чух Чух,216429I,2026-02,0.0,0.0,0.0
Чух Чух,216538I,2026-02,0.0,0.0,0.0
Чух Чух,216559I,2026-02,0.0,0.0,0.0
Чух Чух,216560I,2026-02,0.0,0.0,0.0
Чух Чух,216570I,2026-02,0.0,0.0,0.0
Чух Чух,216571I,2026-02,0.0,0.0,0.0
Чух Чух,227018I,2026-02,0.0,0.0,0.0
Чух Чух,304889I,2026-02,0.0,0.0,0.0
Чух Чух,304890I,2026-02,0.0,0.0,0.0
Чух Чух,304893I,2026-02,0.0,0.0,0.0
Чух Чух,305000I,2026-02,0.0,0.0,0.0
Чух Чух,305048I,2026-02,0.0,0.0,0.0
Чух Чух,305085I,2026-02,0.0,0.0,0.0
Чух Чух,310247I,2026-02,0.0,0.0,0.0
Чух Чух,316139I,2026-02,0.0,0.0,0.0
Чух Чух,316188I,2026-02,0.0,0.0,0.0
Чух Чух,316614I,2026-02,0.0,0.0,0.0
Чух Чух,C02062 (MC062h),2026-02,0.0,0.0,0.0
Чух Чух,C044h,2026-02,0.0,0.0,0.0
Чух Чух,C058h,2026-02,0.0,0.0,0.0
Чух Чух,C060h,2026-02,0.0,0.0,0.0
Чух Чух,C065h,2026-02,0.0,0.0,0.0
Чух Чух,C067h,2026-02,0.0,0.0,0.0
Чух Чух,C075h,2026-02,0.0,0.0,0.0
Чух Чух,C080h,2026-02,0.0,0.0,0.0
Чух Чух,C094h,2026-02,0.0,0.0,0.0
Чух Чух,C151h,2026-02,0.0,0.0,0.0
Чух Чух,C187h,2026-02,0.0,0.0,0.0
Чух Чух,C238h,2026-02,0.0,0.0,0.0
Чух Чух,C241h,2026-02,0.0,0.0,0.0
Чух Чух,C242h,2026-02,0.0,0.0,0.0
Чух Чух,C704h,2026-02,0.0,0.0,0.0
Чух Чух,C706h,2026-02,0.0,0.0,0.0
Чух Чух,C712h,2026-02,0.0,0.0,0.0
Чух Чух,C714h,2026-02,0.0,0.0,0.0
Чух Чух,DD04804,2026-02,0.0,0.0,0.0
Чух Чух,DD04805,2026-02,0.0,0.0,0.0
Чух Чух,DD04808,2026-02,0.0,0.0,0.0
Чух Чух,DD04809,2026-02,0.0,0.0,0.0
Чух Чух,DJ01649,2026-02,0.0,0.0,0.0
Чух Чух,DJ01688,2026-02,0.0,0.0,0.0
Чух Чух,DJ01698,2026-02,0.0,0.0,0.0
Чух Чух,DJ02064,2026-02,0.0,0.0,0.0
Чух Чух,DJ02077,2026-02,0.0,0.0,0.0
Чух Чух,DJ02079,2026-02,0.0,0.0,0.0
