weights,w_base,w_v12ext,w_v11g93,w_chronos_ft,w_v12ext_g93,OOF_recency,OOF_bias_recency_pct
"[0.675, 0.0, 0.125, 0.2, 0.0]",0.675,0.0,0.125,0.2,0.0,0.44935,-3.9242
"[0.6499999999999999, 0.0, 0.125, 0.2, 0.025]",0.6499999999999999,0.0,0.125,0.2,0.025,0.4501,-4.042999999999999
"[0.625, 0.0, 0.125, 0.2, 0.05]",0.625,0.0,0.125,0.2,0.05,0.45083,-4.1615
"[0.6, 0.0, 0.125, 0.2, 0.075]",0.6,0.0,0.125,0.2,0.075,0.45166,-4.2803
"[0.85, 0.0, 0.15, 0.0, 0.0]",0.85,0.0,0.15,0.0,0.0,0.41430999999999996,-1.8051
"[0.825, 0.0, 0.15, 0.0, 0.025]",0.825,0.0,0.15,0.0,0.025,0.41472,-1.9234
"[0.8, 0.0, 0.15, 0.0, 0.05]",0.8,0.0,0.15,0.0,0.05,0.41518,-2.0422000000000002
"[0.775, 0.0, 0.15, 0.0, 0.075]",0.775,0.0,0.15,0.0,0.075,0.41559,-2.1609999999999996
"[0.75, 0.0, 0.15, 0.0, 0.1]",0.75,0.0,0.15,0.0,0.1,0.41612,-2.2798
"[0.725, 0.0, 0.15, 0.0, 0.125]",0.725,0.0,0.15,0.0,0.125,0.41662999999999994,-2.3986
"[0.7, 0.0, 0.15, 0.0, 0.15]",0.7,0.0,0.15,0.0,0.15,0.41711,-2.5176
"[0.65, 0.0, 0.15, 0.0, 0.2]",0.65,0.0,0.15,0.0,0.2,0.41825,-2.7549
"[0.825, 0.0, 0.15, 0.025, 0.0]",0.825,0.0,0.15,0.025,0.0,0.41669,-2.0903
"[0.8, 0.0, 0.15, 0.025, 0.025]",0.8,0.0,0.15,0.025,0.025,0.4171,-2.2091000000000003
"[0.775, 0.0, 0.15, 0.025, 0.05]",0.775,0.0,0.15,0.025,0.05,0.41761000000000004,-2.3279
"[0.75, 0.0, 0.15, 0.025, 0.075]",0.75,0.0,0.15,0.025,0.075,0.41803999999999997,-2.4462
"[0.725, 0.0, 0.15, 0.025, 0.1]",0.725,0.0,0.15,0.025,0.1,0.41854,-2.5650000000000004
"[0.7, 0.0, 0.15, 0.025, 0.125]",0.7,0.0,0.15,0.025,0.125,0.41905000000000003,-2.6837
"[0.675, 0.0, 0.15, 0.025, 0.15]",0.675,0.0,0.15,0.025,0.15,0.4196,-2.8025
"[0.625, 0.0, 0.15, 0.025, 0.2]",0.625,0.0,0.15,0.025,0.2,0.42078000000000004,-3.0401
"[0.8, 0.0, 0.15, 0.05, 0.0]",0.8,0.0,0.15,0.05,0.0,0.41962,-2.3754999999999997
"[0.775, 0.0, 0.15, 0.05, 0.025]",0.775,0.0,0.15,0.05,0.025,0.42005000000000003,-2.4943
"[0.75, 0.0, 0.15, 0.05, 0.05]",0.75,0.0,0.15,0.05,0.05,0.42057999999999995,-2.6128
"[0.725, 0.0, 0.15, 0.05, 0.075]",0.725,0.0,0.15,0.05,0.075,0.42108,-2.7316000000000003
"[0.7, 0.0, 0.15, 0.05, 0.1]",0.7,0.0,0.15,0.05,0.1,0.42163,-2.8506
"[0.675, 0.0, 0.15, 0.05, 0.125]",0.675,0.0,0.15,0.05,0.125,0.42223,-2.9689000000000005
"[0.65, 0.0, 0.15, 0.05, 0.15]",0.65,0.0,0.15,0.05,0.15,0.42278000000000004,-3.0877
"[0.6, 0.0, 0.15, 0.05, 0.2]",0.6,0.0,0.15,0.05,0.2,0.42425999999999997,-3.3253
"[0.775, 0.0, 0.15, 0.075, 0.0]",0.775,0.0,0.15,0.075,0.0,0.4232,-2.6604
"[0.75, 0.0, 0.15, 0.075, 0.025]",0.75,0.0,0.15,0.075,0.025,0.42367,-2.7792
"[0.725, 0.0, 0.15, 0.075, 0.05]",0.725,0.0,0.15,0.075,0.05,0.42428,-2.8979999999999997
"[0.7, 0.0, 0.15, 0.075, 0.075]",0.7,0.0,0.15,0.075,0.075,0.42494,-3.017
"[0.675, 0.0, 0.15, 0.075, 0.1]",0.675,0.0,0.15,0.075,0.1,0.42566,-3.1358
"[0.65, 0.0, 0.15, 0.075, 0.125]",0.65,0.0,0.15,0.075,0.125,0.42632000000000003,-3.2546
"[0.625, 0.0, 0.15, 0.075, 0.15]",0.625,0.0,0.15,0.075,0.15,0.42701,-3.3734
"[0.75, 0.0, 0.15, 0.1, 0.0]",0.75,0.0,0.15,0.1,0.0,0.42759,-2.9455999999999998
"[0.725, 0.0, 0.15, 0.1, 0.025]",0.725,0.0,0.15,0.1,0.025,0.42828,-3.0644
"[0.7, 0.0, 0.15, 0.1, 0.05]",0.7,0.0,0.15,0.1,0.05,0.42894,-3.1834
"[0.675, 0.0, 0.15, 0.1, 0.075]",0.675,0.0,0.15,0.1,0.075,0.42962999999999996,-3.3022
"[0.65, 0.0, 0.15, 0.1, 0.1]",0.65,0.0,0.15,0.1,0.1,0.43037000000000003,-3.421
"[0.625, 0.0, 0.15, 0.1, 0.125]",0.625,0.0,0.15,0.1,0.125,0.43108,-3.5395000000000003
"[0.6, 0.0, 0.15, 0.1, 0.15]",0.6,0.0,0.15,0.1,0.15,0.43184,-3.6582999999999997
"[0.725, 0.0, 0.15, 0.125, 0.0]",0.725,0.0,0.15,0.125,0.0,0.43271,-3.2308
"[0.7, 0.0, 0.15, 0.125, 0.025]",0.7,0.0,0.15,0.125,0.025,0.43337000000000003,-3.3498
"[0.675, 0.0, 0.15, 0.125, 0.05]",0.675,0.0,0.15,0.125,0.05,0.43408,-3.4682999999999997
"[0.65, 0.0, 0.15, 0.125, 0.075]",0.65,0.0,0.15,0.125,0.075,0.43479,-3.5871000000000004
"[0.625, 0.0, 0.15, 0.125, 0.1]",0.625,0.0,0.15,0.125,0.1,0.4355,-3.7059000000000006
"[0.6, 0.0, 0.15, 0.125, 0.125]",0.6,0.0,0.15,0.125,0.125,0.43626,-3.8247
"[0.7, 0.0, 0.15, 0.15, 0.0]",0.7,0.0,0.15,0.15,0.0,0.43821,-3.5159
"[0.675, 0.0, 0.15, 0.15, 0.025]",0.675,0.0,0.15,0.15,0.025,0.43889,-3.6347
"[0.65, 0.0, 0.15, 0.15, 0.05]",0.65,0.0,0.15,0.15,0.05,0.43962,-3.7535
"[0.625, 0.0, 0.15, 0.15, 0.075]",0.625,0.0,0.15,0.15,0.075,0.44033,-3.8723
"[0.6, 0.0, 0.15, 0.15, 0.1]",0.6,0.0,0.15,0.15,0.1,0.44109,-3.9911000000000003
"[0.65, 0.0, 0.15, 0.2, 0.0]",0.65,0.0,0.15,0.2,0.0,0.45058,-4.0863
"[0.625, 0.0, 0.15, 0.2, 0.025]",0.625,0.0,0.15,0.2,0.025,0.45131,-4.2051
"[0.6, 0.0, 0.15, 0.2, 0.05]",0.6,0.0,0.15,0.2,0.05,0.45206,-4.3236
"[0.8, 0.0, 0.2, 0.0, 0.0]",0.8,0.0,0.2,0.0,0.0,0.41608,-2.1293
"[0.775, 0.0, 0.2, 0.0, 0.025]",0.775,0.0,0.2,0.0,0.025,0.41649,-2.2481
"[0.75, 0.0, 0.2, 0.0, 0.05]",0.75,0.0,0.2,0.0,0.05,0.41696999999999995,-2.3669000000000002
"[0.725, 0.0, 0.2, 0.0, 0.075]",0.725,0.0,0.2,0.0,0.075,0.41742999999999997,-2.4857
"[0.7, 0.0, 0.2, 0.0, 0.1]",0.7,0.0,0.2,0.0,0.1,0.41794,-2.6047
"[0.675, 0.0, 0.2, 0.0, 0.125]",0.675,0.0,0.2,0.0,0.125,0.41847,-2.7235
"[0.65, 0.0, 0.2, 0.0, 0.15]",0.65,0.0,0.2,0.0,0.15,0.41905000000000003,-2.8423
"[0.6, 0.0, 0.2, 0.0, 0.2]",0.6,0.0,0.2,0.0,0.2,0.42018999999999995,-3.0796
"[0.775, 0.0, 0.2, 0.025, 0.0]",0.775,0.0,0.2,0.025,0.0,0.41847999999999996,-2.4145000000000003
"[0.75, 0.0, 0.2, 0.025, 0.025]",0.75,0.0,0.2,0.025,0.025,0.41891,-2.5333
"[0.725, 0.0, 0.2, 0.025, 0.05]",0.725,0.0,0.2,0.025,0.05,0.41942,-2.6521
"[0.7, 0.0, 0.2, 0.025, 0.075]",0.7,0.0,0.2,0.025,0.075,0.41990000000000005,-2.7710999999999997
"[0.675, 0.0, 0.2, 0.025, 0.1]",0.675,0.0,0.2,0.025,0.1,0.42045,-2.8899
"[0.6499999999999999, 0.0, 0.2, 0.025, 0.125]",0.6499999999999999,0.0,0.2,0.025,0.125,0.42098,-3.0084
"[0.625, 0.0, 0.2, 0.025, 0.15]",0.625,0.0,0.2,0.025,0.15,0.42156,-3.1271999999999998
"[0.75, 0.0, 0.2, 0.05, 0.0]",0.75,0.0,0.2,0.05,0.0,0.42148,-2.6997
"[0.725, 0.0, 0.2, 0.05, 0.025]",0.725,0.0,0.2,0.05,0.025,0.42196,-2.8185
"[0.7, 0.0, 0.2, 0.05, 0.05]",0.7,0.0,0.2,0.05,0.05,0.42246,-2.9372000000000003
"[0.675, 0.0, 0.2, 0.05, 0.075]",0.675,0.0,0.2,0.05,0.075,0.42306,-3.056
"[0.6499999999999999, 0.0, 0.2, 0.05, 0.1]",0.6499999999999999,0.0,0.2,0.05,0.1,0.4237,-3.1748
"[0.625, 0.0, 0.2, 0.05, 0.125]",0.625,0.0,0.2,0.05,0.125,0.42437,-3.2935999999999996
"[0.6, 0.0, 0.2, 0.05, 0.15]",0.6,0.0,0.2,0.05,0.15,0.42508,-3.4124000000000003
"[0.725, 0.0, 0.2, 0.075, 0.0]",0.725,0.0,0.2,0.075,0.0,0.42525,-2.9846000000000004
"[0.7, 0.0, 0.2, 0.075, 0.025]",0.7,0.0,0.2,0.075,0.025,0.42589,-3.1036
"[0.675, 0.0, 0.2, 0.075, 0.05]",0.675,0.0,0.2,0.075,0.05,0.42657999999999996,-3.2224
"[0.65, 0.0, 0.2, 0.075, 0.075]",0.65,0.0,0.2,0.075,0.075,0.42722000000000004,-3.3412
"[0.625, 0.0, 0.2, 0.075, 0.1]",0.625,0.0,0.2,0.075,0.1,0.42791,-3.46
"[0.6, 0.0, 0.2, 0.075, 0.125]",0.6,0.0,0.2,0.075,0.125,0.42864,-3.5788
"[0.7, 0.0, 0.2, 0.1, 0.0]",0.7,0.0,0.2,0.1,0.0,0.42989,-3.27
"[0.675, 0.0, 0.2, 0.1, 0.025]",0.675,0.0,0.2,0.1,0.025,0.43058,-3.3888
"[0.6499999999999999, 0.0, 0.2, 0.1, 0.05]",0.6499999999999999,0.0,0.2,0.1,0.05,0.43123999999999996,-3.5076
"[0.625, 0.0, 0.2, 0.1, 0.075]",0.625,0.0,0.2,0.1,0.075,0.43195,-3.6264000000000003
"[0.6, 0.0, 0.2, 0.1, 0.1]",0.6,0.0,0.2,0.1,0.1,0.43268999999999996,-3.7452
"[0.675, 0.0, 0.2, 0.125, 0.0]",0.675,0.0,0.2,0.125,0.0,0.43503000000000003,-3.5552
"[0.6499999999999999, 0.0, 0.2, 0.125, 0.025]",0.6499999999999999,0.0,0.2,0.125,0.025,0.43574,-3.674
"[0.625, 0.0, 0.2, 0.125, 0.05]",0.625,0.0,0.2,0.125,0.05,0.43643,-3.7925
"[0.6, 0.0, 0.2, 0.125, 0.075]",0.6,0.0,0.2,0.125,0.075,0.43713,-3.9113000000000007
"[0.65, 0.0, 0.2, 0.15, 0.0]",0.65,0.0,0.2,0.15,0.0,0.4406,-3.8406000000000002
"[0.625, 0.0, 0.2, 0.15, 0.025]",0.625,0.0,0.2,0.15,0.025,0.44128,-3.9589
"[0.6, 0.0, 0.2, 0.15, 0.05]",0.6,0.0,0.2,0.15,0.05,0.44204,-4.0777
"[0.6, 0.0, 0.2, 0.2, 0.0]",0.6,0.0,0.2,0.2,0.0,0.45304,-4.4110000000000005
"[0.975, 0.025, 0.0, 0.0, 0.0]",0.975,0.025,0.0,0.0,0.0,0.41072999999999993,-0.9581
"[0.95, 0.025, 0.0, 0.0, 0.025]",0.95,0.025,0.0,0.0,0.025,0.41049,-1.0768999999999997
"[0.925, 0.025, 0.0, 0.0, 0.05]",0.925,0.025,0.0,0.0,0.05,0.41045,-1.1957000000000002
"[0.9, 0.025, 0.0, 0.0, 0.075]",0.9,0.025,0.0,0.0,0.075,0.41086,-1.3145
"[0.875, 0.025, 0.0, 0.0, 0.1]",0.875,0.025,0.0,0.0,0.1,0.41132,-1.4333
"[0.85, 0.025, 0.0, 0.0, 0.125]",0.85,0.025,0.0,0.0,0.125,0.41175,-1.5515999999999999
"[0.825, 0.025, 0.0, 0.0, 0.15]",0.825,0.025,0.0,0.0,0.15,0.41224,-1.6705999999999999
"[0.775, 0.025, 0.0, 0.0, 0.2]",0.775,0.025,0.0,0.0,0.2,0.41328,-1.9082
"[0.95, 0.025, 0.0, 0.025, 0.0]",0.95,0.025,0.0,0.025,0.0,0.41292,-1.2433
"[0.925, 0.025, 0.0, 0.025, 0.025]",0.925,0.025,0.0,0.025,0.025,0.41273000000000004,-1.3621
"[0.9, 0.025, 0.0, 0.025, 0.05]",0.9,0.025,0.0,0.025,0.05,0.41281,-1.4809
"[0.875, 0.025, 0.0, 0.025, 0.075]",0.875,0.025,0.0,0.025,0.075,0.41324,-1.5997000000000001
"[0.85, 0.025, 0.0, 0.025, 0.1]",0.85,0.025,0.0,0.025,0.1,0.41367,-1.7185
"[0.825, 0.025, 0.0, 0.025, 0.125]",0.825,0.025,0.0,0.025,0.125,0.41415,-1.8375
"[0.8, 0.025, 0.0, 0.025, 0.15]",0.8,0.025,0.0,0.025,0.15,0.41468,-1.956
"[0.75, 0.025, 0.0, 0.025, 0.2]",0.75,0.025,0.0,0.025,0.2,0.41569,-2.1931
"[0.925, 0.025, 0.0, 0.05, 0.0]",0.925,0.025,0.0,0.05,0.0,0.41558000000000006,-1.5285
"[0.9, 0.025, 0.0, 0.05, 0.025]",0.9,0.025,0.0,0.05,0.025,0.41541,-1.6473
"[0.875, 0.025, 0.0, 0.05, 0.05]",0.875,0.025,0.0,0.05,0.05,0.41564,-1.7661
"[0.85, 0.025, 0.0, 0.05, 0.075]",0.85,0.025,0.0,0.05,0.075,0.41608999999999996,-1.8845999999999998
"[0.825, 0.025, 0.0, 0.05, 0.1]",0.825,0.025,0.0,0.05,0.1,0.41662,-2.0036
"[0.8, 0.025, 0.0, 0.05, 0.125]",0.8,0.025,0.0,0.05,0.125,0.41712,-2.1224
"[0.775, 0.025, 0.0, 0.05, 0.15]",0.775,0.025,0.0,0.05,0.15,0.41762,-2.2412
"[0.725, 0.025, 0.0, 0.05, 0.2]",0.725,0.025,0.0,0.05,0.2,0.41874,-2.4788
"[0.9, 0.025, 0.0, 0.075, 0.0]",0.9,0.025,0.0,0.075,0.0,0.41877,-1.8134
"[0.875, 0.025, 0.0, 0.075, 0.025]",0.875,0.025,0.0,0.075,0.025,0.41864,-1.9322000000000001
"[0.85, 0.025, 0.0, 0.075, 0.05]",0.85,0.025,0.0,0.075,0.05,0.41906999999999994,-2.051
"[0.825, 0.025, 0.0, 0.075, 0.075]",0.825,0.025,0.0,0.075,0.075,0.41954,-2.17
"[0.8, 0.025, 0.0, 0.075, 0.1]",0.8,0.025,0.0,0.075,0.1,0.42011,-2.2888
"[0.775, 0.025, 0.0, 0.075, 0.125]",0.775,0.025,0.0,0.075,0.125,0.42066000000000003,-2.4076
"[0.75, 0.025, 0.0, 0.075, 0.15]",0.75,0.025,0.0,0.075,0.15,0.42128,-2.5263999999999998
"[0.7, 0.025, 0.0, 0.075, 0.2]",0.7,0.025,0.0,0.075,0.2,0.4224,-2.7640000000000002
"[0.875, 0.025, 0.0, 0.1, 0.0]",0.875,0.025,0.0,0.1,0.0,0.42262,-2.0986000000000002
"[0.85, 0.025, 0.0, 0.1, 0.025]",0.85,0.025,0.0,0.1,0.025,0.42256,-2.2174
"[0.825, 0.025, 0.0, 0.1, 0.05]",0.825,0.025,0.0,0.1,0.05,0.42306,-2.3364000000000003
"[0.8, 0.025, 0.0, 0.1, 0.075]",0.8,0.025,0.0,0.1,0.075,0.42363,-2.4552
"[0.775, 0.025, 0.0, 0.1, 0.1]",0.775,0.025,0.0,0.1,0.1,0.4242,-2.574
"[0.75, 0.025, 0.0, 0.1, 0.125]",0.75,0.025,0.0,0.1,0.125,0.42483000000000004,-2.6927999999999996
"[0.725, 0.025, 0.0, 0.1, 0.15]",0.725,0.025,0.0,0.1,0.15,0.42557,-2.8113
"[0.675, 0.025, 0.0, 0.1, 0.2]",0.675,0.025,0.0,0.1,0.2,0.42704,-3.0489
"[0.85, 0.025, 0.0, 0.125, 0.0]",0.85,0.025,0.0,0.125,0.0,0.42696,-2.3838
"[0.825, 0.025, 0.0, 0.125, 0.025]",0.825,0.025,0.0,0.125,0.025,0.4272,-2.5028
"[0.8, 0.025, 0.0, 0.125, 0.05]",0.8,0.025,0.0,0.125,0.05,0.42780999999999997,-2.6216000000000004
"[0.775, 0.025, 0.0, 0.125, 0.075]",0.775,0.025,0.0,0.125,0.075,0.42852,-2.7401
"[0.75, 0.025, 0.0, 0.125, 0.1]",0.75,0.025,0.0,0.125,0.1,0.42921,-2.8589
"[0.725, 0.025, 0.0, 0.125, 0.125]",0.725,0.025,0.0,0.125,0.125,0.42989,-2.9777000000000005
"[0.7, 0.025, 0.0, 0.125, 0.15]",0.7,0.025,0.0,0.125,0.15,0.43068,-3.0965000000000003
"[0.6499999999999999, 0.025, 0.0, 0.125, 0.2]",0.6499999999999999,0.025,0.0,0.125,0.2,0.43219,-3.3343
"[0.825, 0.025, 0.0, 0.15, 0.0]",0.825,0.025,0.0,0.15,0.0,0.43232000000000004,-2.6689
"[0.8, 0.025, 0.0, 0.15, 0.025]",0.8,0.025,0.0,0.15,0.025,0.43265,-2.7876999999999996
"[0.775, 0.025, 0.0, 0.15, 0.05]",0.775,0.025,0.0,0.15,0.05,0.43336,-2.9065000000000003
"[0.75, 0.025, 0.0, 0.15, 0.075]",0.75,0.025,0.0,0.15,0.075,0.43401999999999996,-3.0253
"[0.725, 0.025, 0.0, 0.15, 0.1]",0.725,0.025,0.0,0.15,0.1,0.4347,-3.1441
"[0.7, 0.025, 0.0, 0.15, 0.125]",0.7,0.025,0.0,0.15,0.125,0.43546,-3.2629
"[0.675, 0.025, 0.0, 0.15, 0.15]",0.675,0.025,0.0,0.15,0.15,0.43623999999999996,-3.3817000000000004
"[0.625, 0.025, 0.0, 0.15, 0.2]",0.625,0.025,0.0,0.15,0.2,0.43777999999999995,-3.6195
"[0.775, 0.025, 0.0, 0.2, 0.0]",0.775,0.025,0.0,0.2,0.0,0.44425,-3.2398000000000002
"[0.75, 0.025, 0.0, 0.2, 0.025]",0.75,0.025,0.0,0.2,0.025,0.44483000000000006,-3.3581
"[0.725, 0.025, 0.0, 0.2, 0.05]",0.725,0.025,0.0,0.2,0.05,0.44555999999999996,-3.4769
"[0.7, 0.025, 0.0, 0.2, 0.075]",0.7,0.025,0.0,0.2,0.075,0.44634,-3.5954
"[0.675, 0.025, 0.0, 0.2, 0.1]",0.675,0.025,0.0,0.2,0.1,0.44709,-3.7142000000000004
"[0.6499999999999999, 0.025, 0.0, 0.2, 0.125]",0.6499999999999999,0.025,0.0,0.2,0.125,0.44792,-3.8331999999999997
"[0.625, 0.025, 0.0, 0.2, 0.15]",0.625,0.025,0.0,0.2,0.15,0.44875,-3.952
"[0.95, 0.025, 0.025, 0.0, 0.0]",0.95,0.025,0.025,0.0,0.0,0.4105,-1.1202
"[0.925, 0.025, 0.025, 0.0, 0.025]",0.925,0.025,0.025,0.0,0.025,0.41086,-1.239
"[0.9, 0.025, 0.025, 0.0, 0.05]",0.9,0.025,0.025,0.0,0.05,0.41126999999999997,-1.3578
"[0.875, 0.025, 0.025, 0.0, 0.075]",0.875,0.025,0.025,0.0,0.075,0.41168000000000005,-1.4766
"[0.85, 0.025, 0.025, 0.0, 0.1]",0.85,0.025,0.025,0.0,0.1,0.41211,-1.5954000000000002
"[0.825, 0.025, 0.025, 0.0, 0.125]",0.825,0.025,0.025,0.0,0.125,0.41259999999999997,-1.7144000000000001
"[0.8, 0.025, 0.025, 0.0, 0.15]",0.8,0.025,0.025,0.0,0.15,0.41308,-1.8332
"[0.75, 0.025, 0.025, 0.0, 0.2]",0.75,0.025,0.025,0.0,0.2,0.41415,-2.0707999999999998
"[0.925, 0.025, 0.025, 0.025, 0.0]",0.925,0.025,0.025,0.025,0.0,0.41284,-1.4054
"[0.9, 0.025, 0.025, 0.025, 0.025]",0.9,0.025,0.025,0.025,0.025,0.41317,-1.5242000000000002
"[0.875, 0.025, 0.025, 0.025, 0.05]",0.875,0.025,0.025,0.025,0.05,0.41359999999999997,-1.643
"[0.85, 0.025, 0.025, 0.025, 0.075]",0.85,0.025,0.025,0.025,0.075,0.41408,-1.7617999999999998
"[0.825, 0.025, 0.025, 0.025, 0.1]",0.825,0.025,0.025,0.025,0.1,0.41454,-1.8807999999999998
"[0.8, 0.025, 0.025, 0.025, 0.125]",0.8,0.025,0.025,0.025,0.125,0.41502,-1.9996
"[0.775, 0.025, 0.025, 0.025, 0.15]",0.775,0.025,0.025,0.025,0.15,0.41552,-2.1181
"[0.725, 0.025, 0.025, 0.025, 0.2]",0.725,0.025,0.025,0.025,0.2,0.41663,-2.3557
"[0.9, 0.025, 0.025, 0.05, 0.0]",0.9,0.025,0.025,0.05,0.0,0.41557,-1.6905999999999999
"[0.875, 0.025, 0.025, 0.05, 0.025]",0.875,0.025,0.025,0.05,0.025,0.416,-1.8094
"[0.85, 0.025, 0.025, 0.05, 0.05]",0.85,0.025,0.025,0.05,0.05,0.41647999999999996,-1.9282000000000001
"[0.825, 0.025, 0.025, 0.05, 0.075]",0.825,0.025,0.025,0.05,0.075,0.41696,-2.0469
"[0.8, 0.025, 0.025, 0.05, 0.1]",0.8,0.025,0.025,0.05,0.1,0.41747999999999996,-2.1657
"[0.775, 0.025, 0.025, 0.05, 0.125]",0.775,0.025,0.025,0.05,0.125,0.41801,-2.2845
"[0.75, 0.025, 0.025, 0.05, 0.15]",0.75,0.025,0.025,0.05,0.15,0.41856000000000004,-2.4033
"[0.7, 0.025, 0.025, 0.05, 0.2]",0.7,0.025,0.025,0.05,0.2,0.41968,-2.6409000000000002
"[0.875, 0.025, 0.025, 0.075, 0.0]",0.875,0.025,0.025,0.075,0.0,0.41896,-1.9755000000000003
"[0.85, 0.025, 0.025, 0.075, 0.025]",0.85,0.025,0.025,0.075,0.025,0.41942999999999997,-2.0943
"[0.825, 0.025, 0.025, 0.075, 0.05]",0.825,0.025,0.025,0.075,0.05,0.41998,-2.2133000000000003
"[0.8, 0.025, 0.025, 0.075, 0.075]",0.8,0.025,0.025,0.075,0.075,0.4205,-2.3320999999999996
"[0.775, 0.025, 0.025, 0.075, 0.1]",0.775,0.025,0.025,0.075,0.1,0.42105000000000004,-2.4509
"[0.75, 0.025, 0.025, 0.075, 0.125]",0.75,0.025,0.025,0.075,0.125,0.42162,-2.5697
"[0.725, 0.025, 0.025, 0.075, 0.15]",0.725,0.025,0.025,0.075,0.15,0.42217,-2.6885
"[0.675, 0.025, 0.025, 0.075, 0.2]",0.675,0.025,0.025,0.075,0.2,0.42345,-2.9261
